9.297887482782546398e-01
-4.211528490241443490e-01
1.159126361028303798e+00
-1.657351525176732621e-01
9.242274994843708846e-01
5.006698378962538554e-01
-4.968767576086166593e-01
-1.772674752663820907e-01
-2.609409681570427630e-01
-6.188731657242020345e-01
-2.198030097384013337e-01
1.210957523659597079e+00
8.984853793420264356e-01
3.337600151686116456e-01
6.880984706339475510e-02
-2.131895386566316497e-01
1.837119839808798172e-01
5.352503837564225320e-01
-6.181398275454526026e-01
1.215395607124591798e-01
-4.360501304764817232e-01
5.152861311108256626e-01
-2.686203439073847066e-01
-4.609816843961601074e-01
4.824862796907796736e-01
1.177604418964888433e+00
3.428495441706082003e-01
1.702961674248962831e-01
2.664540795235171844e-01
4.737583990547895585e-01
1.268540956399148156e-01
-5.645247375431265979e-01
3.483054454657534382e+00
1.256623382975923520e-01
-1.533958942042625284e-01
1.992141596541505966e-01
9.719785022122479079e-01
-4.058610643717054378e-01
-2.023176972323737499e-01
2.372128169450628266e-01
