2.700000000000000000e+02
1.765000000000000000e+03
2.700000000000000000e+02
1.871000000000000000e+03
3.919000000000000000e+03
2.905000000000000000e+03
2.700000000000000000e+02
4.904000000000000000e+03
4.904000000000000000e+03
1.765000000000000000e+03
2.116000000000000000e+03
